"NUTS0","time","geo","EUR_HAB","EUR_HAB_EU","MIO_EUR","Act_F_Y15_64","Act_T_Y15_64","Emp_B_E","Emp_M_N","Emp_TOTAL","Rel_Emp_B_E","Rel_Emp_M_N","Unem","long","lat","area","FemPopNr","TotPopNr","GDP_PC","Act_Sh_T_Y15_64","Act_Sh_F_Y15_64","MWAY_KM","MWAY_KM_TKM2","RD_EUR_MIO_1","RD_EMP_EUR_1","HICP","HICP_1","Y09GDPHab","lGDPpc","lRD_1","lMWkm2","Total","ERR","logTotEn","ERR_1","NUTS0AT","NUTS0BE","NUTS0CZ","NUTS0DE","NUTS0DK","NUTS0HU","NUTS0LU","NUTS0NL","NUTS0PL","NUTS0SI","NUTS0SK"
"CZ",2013,"CZ08",12588.1168177241,47,15398.7915407855,268.7,596.6,177.6,36.2,537,0.33072625698324,0.0674115456238361,9.9,18.0323440232921,49.8093159802872,5555.11515130523,626122,1226602,0.0125540244845398,0.486384336565569,0.429149590654856,60,10.8008562137371,186.012244897959,346.391517500855,99.3,98,12.568306010929,9.44050853822736,5.84756968880432,10.8008562137371,43518.8,0.0930609299888784,10.6809483076203,0.0847730741646592,0,0,1,0,0,0,0,0,0,0,0
"CZ",2013,"CZ06",14300.1007049345,53,24038.2678751259,366.1,833.8,237.3,48.7,776.4,0.30564142194745,0.0627253992787223,6.8,16.1461948047059,49.2293225091705,14554.9965412936,854181,1679857,0.014309710811769,0.496351772799708,0.428597685970538,227,15.5960188211646,631.627551020408,813.533682406502,99.3,98,13.879781420765,9.56802185852631,6.70138733011235,15.5960188211646,43518.8,0.0930609299888784,10.6809483076203,0.0847730741646592,0,0,1,0,0,0,0,0,0,0,0
"CZ",2013,"CZ02",13494.4612286002,50,17533.7361530715,285.2,649.7,158.7,48.6,615.5,0.257839155158408,0.0789601949634444,5.2,14.532934585653,49.9974644709422,11455.3709351107,654096,1291816,0.0135729362022699,0.502935402565071,0.436021623737188,194,16.9352874820832,270.935714285714,440.188000464199,99.3,98,13.9890710382514,9.51003460087597,6.08720190943913,16.9352874820832,43518.8,0.0930609299888784,10.6809483076203,0.0847730741646592,0,0,1,0,0,0,0,0,0,0,0
"CZ",2013,"CZ04",11379.6576032226,42,12860.0201409869,237.1,550.5,154.3,30.2,496.9,0.310525256590863,0.0607768162608171,9.6,13.3995451254205,50.3961226043747,8397.73887353264,571116,1128490,0.0113957767822373,0.487820007266347,0.415152088192241,56,6.66846169467076,53.8908163265306,108.454047749106,99.3,98,12.3497267759563,9.3395826196374,4.68632656021958,6.66846169467076,43518.8,0.0930609299888784,10.6809483076203,0.0847730741646592,0,0,1,0,0,0,0,0,0,0,0
"CZ",2014,"CZ05",12324.6492985972,44,18546.0921843687,325.1,738.7,256.7,33.5,691.3,0.371329379430059,0.0484594242731086,6.4,15.7636609742699,50.284134778615,13021.827695669,765299,1506503,0.0123106905093244,0.49034087552431,0.424801286817309,26,1.99664752196402,269.141993957704,389.327345519606,99.8,99.3,12.568306010929,9.41935654403118,5.96442049494325,1.99664752196402,42242.3,0.0988653553428672,10.6511773676553,0.0930609299888784,0,0,1,0,0,0,0,0,0,0,0
"CZ",2014,"CZ01",30360.7214428858,110,37979.9599198397,291.3,646,66.9,81.6,629.6,0.106257941550191,0.129606099110546,2.5,14.4103333333333,50.0223333333333,235.633988113052,640588,1243201,0.0305501362368915,0.519626351651905,0.454738459040756,11,46.682569386902,1014.21047331319,1610.88067552921,99.8,99.3,33.3333333333333,10.3209049941681,7.38453631186096,46.682569386902,42242.3,0.0988653553428672,10.6511773676553,0.0930609299888784,0,0,1,0,0,0,0,0,0,0,0
"CZ",2014,"CZ07",12424.8496993988,45,15169.3386773547,260.5,591.7,207.6,25.8,550.6,0.377043225572103,0.0468579731202325,6.9,17.4271004009172,49.5365007714542,8978.81385405196,624848,1222655,0.0124068839348424,0.483946820648507,0.41690139041815,53,5.90278413847305,206.010070493454,374.155594793778,99.8,99.3,12.3497267759563,9.4274537542638,5.92467173975889,5.90278413847305,42242.3,0.0988653553428672,10.6511773676553,0.0930609299888784,0,0,1,0,0,0,0,0,0,0,0
"CZ",2014,"CZ03",13326.6533066132,48,16102.2044088176,264.9,603.8,189,29.1,570.2,0.331462644686075,0.0510347246580147,5.5,13.8510985703619,49.3399511662191,17250.8520221712,612693,1210176,0.0133056715790246,0.498935691998519,0.432353560429122,149,8.63725454305107,258.445115810675,453.25344758098,99.8,99.3,13.6612021857924,9.49752131688052,6.1164514559623,8.63725454305107,42242.3,0.0988653553428672,10.6511773676553,0.0930609299888784,0,0,1,0,0,0,0,0,0,0,0
"CZ",2014,"CZ08",12525.0501002004,45,15276.5531062124,264.4,593.1,186.3,33.3,541.3,0.344171439128025,0.0615185664141881,8.6,18.0323440232921,49.8093159802872,5555.11515130523,623561,1221832,0.0125029898596635,0.485418617289447,0.424016255025571,60,10.8008562137371,174.432024169184,322.246488396793,99.8,99.3,12.568306010929,9.43548592596107,5.77531674462041,10.8008562137371,42242.3,0.0988653553428672,10.6511773676553,0.0930609299888784,0,0,1,0,0,0,0,0,0,0,0
"CZ",2014,"CZ06",14028.0561122244,51,23566.1322645291,363.1,830.7,243.7,51.5,780.9,0.312075809962863,0.0659495453963376,6,16.1461948047059,49.2293225091705,14554.9965412936,854484,1680287,0.0140250637328796,0.494379829160138,0.424934814461125,227,15.5960188211646,672.36253776435,861.009780720131,99.8,99.3,13.879781420765,9.54881461126807,6.75810586408462,15.5960188211646,42242.3,0.0988653553428672,10.6511773676553,0.0930609299888784,0,0,1,0,0,0,0,0,0,0,0
"CZ",2014,"CZ02",13727.4549098196,50,17948.8977955912,286.2,655,159.4,50.8,620.8,0.256765463917526,0.0818298969072165,5.1,14.532934585653,49.9974644709422,11455.3709351107,659581,1302336,0.0137820791221245,0.502942405032188,0.433911831905407,194,16.9352874820832,376.705941591138,606.807251274385,99.8,99.3,13.9890710382514,9.52715311448689,6.40821119742668,16.9352874820832,42242.3,0.0988653553428672,10.6511773676553,0.0930609299888784,0,0,1,0,0,0,0,0,0,0,0
